company_name,company_link,company_location_companiespage,company_phone_x,company_calendar,logo_link,company_name_copg,license_no,start_date,expiry_date,address,phone_no,email,active_company,job_name_jobs_list,job_page_link,jobs_country_jobs_list,posted_date,deadline,job_salary_jobs_list,job_page_full_url,job_name_job_page,company_name_job_page,job_country_job_page,job_time_job_page,job_salary_job_page,job_category,job_overview,job_description_details,company_reg_date,company_phone_y,active_job
BAHAN GENERAL SERVICES LIMITED,https://eemis.mglsd.go.ug/companies/BAHANGENERALSERVICESLIMITED_536406,ZAAKE ROAD,+256-751-110046,"09 Sep, 2023 - 08 Sep, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_299_1681310074.jpeg,BAHAN GENERAL SERVICES LIMITED,E23090007,09 September 2023,08 September 2025,"(' 10363  KAMPALA', 'Kampala, Uganda ')", +256-751-110046 , ismaelahmed1100@gmail.com ,True,,,,,,,,,,,,,,,,,,False
BAJBEIR RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/BajbeirRecruitmentOffice_27941784,Saudi Arabia Jeddah,+966-555-036631,"30 Mar, 2024 - 30 Mar, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2158_1701619414.png,BAJBEIR RECRUITMENT OFFICE,SA24030013,30 March 2024,30 March 2026,"(' P.O Box ', 'Makkah, Saudi Arabia ')", +966-555-036631 , fadel900@gmail.com ,True,,,,,,,,,,,,,,,,,,False
BEI INVESTMENTS LIMITED,https://eemis.mglsd.go.ug/companies/BEIINVESTMENTSLIMITED_12772086,"30626, KAMPALA",+256-772-981123,"20 Jan, 2023 - 19 Jan, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1459_1665039640.png,BEI INVESTMENTS LIMITED,E23010022,20 January 2023,19 January 2025,"(' P.O Box: 30626', 'Kampala, Uganda ')", +256-772-981123 , beinvestmentltd@gmail.com ,False,,,,,,,,,,,,,,,,,,False
BIZAAT LABOUR CONSULTS LTD,https://eemis.mglsd.go.ug/companies/BIZAATLABOURCONSULTSLTD_714150,GGABA ROAD,+256-775-674673,"18 Nov, 2024 - 17 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_345_1721732636.jpeg,BIZAAT LABOUR CONSULTS LTD,E24110018,18 November 2024,17 November 2026,"(' 26514 KAMPALA', 'Kampala, Uganda ')", +256-775-674673 , bizaatlabourconsults@gmail.com ,True,,,,,,,,,,,,,,,,,,False
BLACK DIAMOND  RECRUITMENT LIMITED,https://eemis.mglsd.go.ug/companies/BLACKDIAMONDRECRUITMENTLIMITED_15168600,"MUTUNDWE, NALUMUNYE ROAD",+256-754-281937,"18 Nov, 2024 - 17 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1590_1657882969.jpeg,BLACK DIAMOND  RECRUITMENT LIMITED,E24110023,18 November 2024,17 November 2026,"(' 151201 KAMPALA, UGANDA', 'Kampala, Uganda ')", +256-754-281937 , blackDrecruitmentltd@gmail.com ,True,HOUSE MAID,./jobs?id=6782,Saudi Arabia,"12 Mar, 2025 - 12 Mar, 2027","Deadline : 02 Apr, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6782,HOUSE MAID,BLACK DIAMOND  RECRUITMENT LIMITED,Saudi Arabia,"Mar 12, 2025 - Mar 12, 2027 ",SAR 900,Domestic Worker, Domestics worker is required to clean the house and all household chores will be responsible for cleaning and ensuring that this is done on a daily basis, Domestics worker is required to clean the house and all household chores will be responsible for cleaning and ensuring that this is done on a daily basis						,"18 November, 2024",+256-754-281937,True
BLACK DIAMOND  RECRUITMENT LIMITED,https://eemis.mglsd.go.ug/companies/BLACKDIAMONDRECRUITMENTLIMITED_15168600,"MUTUNDWE, NALUMUNYE ROAD",+256-754-281937,"18 Nov, 2024 - 17 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1590_1657882969.jpeg,BLACK DIAMOND  RECRUITMENT LIMITED,E24110023,18 November 2024,17 November 2026,"(' 151201 KAMPALA, UGANDA', 'Kampala, Uganda ')", +256-754-281937 , blackDrecruitmentltd@gmail.com ,True,HOUSE MAID,./jobs?id=6782,Uganda,"Posted : 12 Mar, 2025","Deadline : 02 Apr, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6782,HOUSE MAID,BLACK DIAMOND  RECRUITMENT LIMITED,Saudi Arabia,"Mar 12, 2025 - Mar 12, 2027 ",SAR 900,Domestic Worker, Domestics worker is required to clean the house and all household chores will be responsible for cleaning and ensuring that this is done on a daily basis, Domestics worker is required to clean the house and all household chores will be responsible for cleaning and ensuring that this is done on a daily basis						,"18 November, 2024",+256-754-281937,False
BLACK DIAMOND  RECRUITMENT LIMITED,https://eemis.mglsd.go.ug/companies/BLACKDIAMONDRECRUITMENTLIMITED_15168600,"MUTUNDWE, NALUMUNYE ROAD",+256-754-281937,"18 Nov, 2024 - 17 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1590_1657882969.jpeg,BLACK DIAMOND  RECRUITMENT LIMITED,E24110023,18 November 2024,17 November 2026,"(' 151201 KAMPALA, UGANDA', 'Kampala, Uganda ')", +256-754-281937 , blackDrecruitmentltd@gmail.com ,True,HOUSEMAIDS,./jobs?id=6704,Saudi Arabia,"06 Feb, 2025 - 06 Feb, 2027","Deadline : 06 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6704,HOUSEMAIDS,BLACK DIAMOND  RECRUITMENT LIMITED,Saudi Arabia,"Feb 06, 2025 - Feb 06, 2027 ",SAR 900,Domestic Worker,"Housemaids to help in houseworks like cleaning, washing and doing other houseworks like cooking and helping family members","Housemaids to help in houseworks like cleaning, washing and doing other houseworks like cooking and helping family members","18 November, 2024",+256-754-281937,False
BLACK DIAMOND  RECRUITMENT LIMITED,https://eemis.mglsd.go.ug/companies/BLACKDIAMONDRECRUITMENTLIMITED_15168600,"MUTUNDWE, NALUMUNYE ROAD",+256-754-281937,"18 Nov, 2024 - 17 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1590_1657882969.jpeg,BLACK DIAMOND  RECRUITMENT LIMITED,E24110023,18 November 2024,17 November 2026,"(' 151201 KAMPALA, UGANDA', 'Kampala, Uganda ')", +256-754-281937 , blackDrecruitmentltd@gmail.com ,True,HOUSEMAIDS,./jobs?id=6704,Uganda,"Posted : 06 Feb, 2025","Deadline : 06 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6704,HOUSEMAIDS,BLACK DIAMOND  RECRUITMENT LIMITED,Saudi Arabia,"Feb 06, 2025 - Feb 06, 2027 ",SAR 900,Domestic Worker,"Housemaids to help in houseworks like cleaning, washing and doing other houseworks like cooking and helping family members","Housemaids to help in houseworks like cleaning, washing and doing other houseworks like cooking and helping family members","18 November, 2024",+256-754-281937,False
BLACK DIAMOND  RECRUITMENT LIMITED,https://eemis.mglsd.go.ug/companies/BLACKDIAMONDRECRUITMENTLIMITED_15168600,"MUTUNDWE, NALUMUNYE ROAD",+256-754-281937,"18 Nov, 2024 - 17 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1590_1657882969.jpeg,BLACK DIAMOND  RECRUITMENT LIMITED,E24110023,18 November 2024,17 November 2026,"(' 151201 KAMPALA, UGANDA', 'Kampala, Uganda ')", +256-754-281937 , blackDrecruitmentltd@gmail.com ,True,housemaids,./jobs?id=6702,Saudi Arabia,"26 Feb, 2025 - 26 Feb, 2027","Deadline : 06 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6702,housemaids,BLACK DIAMOND  RECRUITMENT LIMITED,Saudi Arabia,"Feb 26, 2025 - Feb 26, 2027 ",SAR 900,Domestic Worker,"Housemaids to help in houseworks like cleaning, washing and doing other houseworks like cooking and helping family members","Housemaids to help in houseworks like cleaning, washing and doing other houseworks like cooking and helping family members						","18 November, 2024",+256-754-281937,False
BLS CONTEK AGENCY LTD,https://eemis.mglsd.go.ug/companies/BLSCONTEKAGENCYLTD_1003686,D.K SERUWU ROAD,+256703170492,"18 Jul, 2024 - 17 Jul, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_409_1648408512.jpg,BLS CONTEK AGENCY LTD,E24070008,18 July 2024,17 July 2026,"(' P.O Box 16040   Kampala Uganda', 'Kampala, Uganda ')", +256703170492 , blscontekagencyltd1@gmail.com ,True,HOUSEMAID,./jobs?id=6772,Saudi Arabia,"28 Feb, 2025 - 28 Feb, 2027","Deadline : 27 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6772,HOUSEMAID,BLS CONTEK AGENCY LTD,Saudi Arabia,"Feb 28, 2025 - Feb 28, 2027 ",SAR 900,Domestic Worker,A. First party's obligations (Ugandan Recruitment Agency),A. First party's obligations (Ugandan Recruitment Agency),"18 July, 2024",+256703170492,True
BLS CONTEK AGENCY LTD,https://eemis.mglsd.go.ug/companies/BLSCONTEKAGENCYLTD_1003686,D.K SERUWU ROAD,+256703170492,"18 Jul, 2024 - 17 Jul, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_409_1648408512.jpg,BLS CONTEK AGENCY LTD,E24070008,18 July 2024,17 July 2026,"(' P.O Box 16040   Kampala Uganda', 'Kampala, Uganda ')", +256703170492 , blscontekagencyltd1@gmail.com ,True,HOUSEMAID,./jobs?id=6772,Uganda,"Posted : 28 Feb, 2025","Deadline : 27 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6772,HOUSEMAID,BLS CONTEK AGENCY LTD,Saudi Arabia,"Feb 28, 2025 - Feb 28, 2027 ",SAR 900,Domestic Worker,A. First party's obligations (Ugandan Recruitment Agency),A. First party's obligations (Ugandan Recruitment Agency),"18 July, 2024",+256703170492,False
BM FOREX WORKERS LTD,https://eemis.mglsd.go.ug/companies/BMFOREXWORKERSLTD_190104,"KIBIRANGO CLOSE, [ off RUBAGA ROAD / off KABUSU ROAD, RUBAGA DIVISION KAMPALA",+256-702-742643,"14 Oct, 2024 - 13 Oct, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_178_1650895165.jpg,BM FOREX WORKERS LTD,E24100005,14 October 2024,13 October 2026,"(' 22139, KAMPALA', 'Kampala, Uganda ')", +256-702-742643 , bintumpagi2@gmail.com ,True,,,,,,,,,,,,,,,,,,False
BRIDGE INTERNATIONAL RECRUITMENT AGENCY LTD,https://eemis.mglsd.go.ug/companies/BRIDGEINTERNATIONALRECRUITMENTAGENCYLTD_15533286,109292 KAMPALA,+256-788-117060,"12 Jan, 2024 - 11 Jan, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1609_1681810542.jpeg,BRIDGE INTERNATIONAL RECRUITMENT AGENCY LTD,E24010011,12 January 2024,11 January 2026,"(' P.O Box ', 'Kampala, Uganda ')", +256-788-117060 , bridgeintra@gmail.com ,True,,,,,,,,,,,,,,,,,,False
BRIGHT STAR CREATION INTERNATIONAL LTD,https://eemis.mglsd.go.ug/companies/BRIGHTSTARCREATIONINTERNATIONALLTD_5766,NTINDA NEXT TO MINISTER'S VILLAGE HOTEL,+256-777-914234,"18 Nov, 2024 - 17 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_31_1656413194.jpg,BRIGHT STAR CREATION INTERNATIONAL LTD,E24110020,18 November 2024,17 November 2026,"(' 11402, KAMPALA', 'Kampala, Uganda ')", +256-777-914234 , eeimis@mglsd.ug.go ,True,,,,,,,,,,,,,,,,,,False
BRUJ CONSULTANTS LIMITED,https://eemis.mglsd.go.ug/companies/BRUJCONSULTANTSLIMITED_14045400,0759661878,+256759661878,"26 Feb, 2023 - 25 Feb, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1530_1669116485.png,BRUJ CONSULTANTS LIMITED,E23020019,26 February 2023,25 February 2025,"(' P.O Box 35199', 'Kampala, Uganda ')", +256759661878 , bruj.consultants@gmail.com ,False,,,,,,,,,,,,,,,,,,False
BUJARA OVERSEAS AGENCY LTD,https://eemis.mglsd.go.ug/companies/BUJARAOVERSEASAGENCYLTD_7405926,KITEBI  MUTUNDWE,+256775233152,"08 Aug, 2024 - 07 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1111_1651218940.jpg,BUJARA OVERSEAS AGENCY LTD,E24080015,08 August 2024,07 August 2026,"(' P.O.BOX 106219 KAMPALA UGANDA', 'Kampala, Uganda ')", +256775233152 , bujaraoverseasagency@gmail.com ,True,,,,,,,,,,,,,,,,,,False
CAN ALRIYADH FOR RECRUITMENT,https://eemis.mglsd.go.ug/companies/CANALRIYADHFORRECRUITMENT_27426264,"Riyadh 12431, Saudi Arabia",+966-559-039009,"29 Sep, 2024 - 28 Sep, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2138_1727181465.jpeg,CAN ALRIYADH FOR RECRUITMENT,SA24090031,29 September 2024,28 September 2026,"(' P.O Box ', 'Saudi Arabia ')", +966-559-039009 , canoffice16@gmail.com ,True,,,,,,,,,,,,,,,,,,False
CAPACITY LABOUR AGENCY LTD,https://eemis.mglsd.go.ug/companies/CAPACITYLABOURAGENCYLTD_4253784,KISASI,+256-700-436695,"23 Sep, 2024 - 22 Sep, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_842_1652946837.jpg,CAPACITY LABOUR AGENCY LTD,E24090028,23 September 2024,22 September 2026,"(' P.O.BOX 22952KAMPALA UGANDA', 'Kampala, Uganda ')", +256-700-436695 , capacitylabouragencyltd@gmail.com ,True,HOUSEMAID,./jobs?id=6785,Uganda,"Posted : 12 Mar, 2025","Deadline : 04 Apr, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6785,HOUSEMAID,CAPACITY LABOUR AGENCY LTD,Saudi Arabia,"Mar 12, 2025 - Mar 12, 2027 ",SAR 900,Domestic Worker,1-Ugandan Domestic Workers.,1-Ugandan Domestic Workers.,"23 September, 2024",+256-700-436695,True
CARMEL EMPLOYMENT SERVICES (U) LIMITED,https://eemis.mglsd.go.ug/companies/CARMELEMPLOYMENTSERVICESULIMITED_5100504,72476 KAMPALA,+256-752-402777,"22 Jun, 2024 - 21 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_922_1716810984.jpg,CARMEL EMPLOYMENT SERVICES (U) LIMITED,E24060018,22 June 2024,21 June 2026,"(' P.O Box 72476', 'Kampala, Uganda ')", +256-752-402777 , carmelemploymentservices@gmail.com ,True,,,,,,,,,,,,,,,,,,False
CELLA INVESTMENTS LIMITED,https://eemis.mglsd.go.ug/companies/CELLAINVESTMENTSLIMITED_4704,"PLOT  10, SUNA II RD",+256-704-907500,"23 Aug, 2024 - 22 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_28_1721214055.jpg,CELLA INVESTMENTS LIMITED,E24080040,23 August 2024,22 August 2026,"(' P.O Box 111196', 'Kampala, Uganda ')", +256-704-907500 , cellainvestmentsltd@gmail.com ,True,,,,,,,,,,,,,,,,,,False
CHANT AGENCIES LTD,https://eemis.mglsd.go.ug/companies/CHANTAGENCIESLTD_31878150,"Plot 4, Wampewo Avenue, Kololo, Kampala Central Division, KAmpala District.",+256-786-931509,"25 Nov, 2024 - 24 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2305_1729767497.jpg,CHANT AGENCIES LTD,E24110031,25 November 2024,24 November 2026,"(' P.O BOX 161697, KAMPALA', 'Kampala, Uganda ')", +256-786-931509 , chantagenci@yahoo.com ,True,,,,,,,,,,,,,,,,,,False
CIDIC RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/CIDICRECRUITMENTOFFICE_29463936,Riyadh,+966-505-657174,"18 Feb, 2024 - 18 Feb, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2216_1707071895.png,CIDIC RECRUITMENT OFFICE,SA24020011,18 February 2024,18 February 2026,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-505-657174 , cidic2018@gmail.com ,True,,,,,,,,,,,,,,,,,,False
CLEANCO CLEANING SERVICES & BUILDING MAINTENANCE,https://eemis.mglsd.go.ug/companies/CLEANCOCLEANINGSERVICESampBUILDINGMAINTENANCE_32601366,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+256-782-584094,"Oct 21, 2024 - Oct 21, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2331_1728554203.png,CLEANCO CLEANING SERVICES & BUILDING MAINTENANCE,AE24100008,21 October 2024,21 October 2026,"(' P.O Box ', 'Dubayy, United Arab Emirates ')", +256-782-584094 , cleanco.cleaning85@gmail.com ,True,,,,,,,,,,,,,,,,,,False
COJECTIVE INVESTMENT LIMITED,https://eemis.mglsd.go.ug/companies/COJECTIVEINVESTMENTLIMITED_735000,WAKALIGA MENGO POKINO ROAD,+256-200-901132,"14 Mar, 2024 - 13 Mar, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_350_1703845930.jpg,COJECTIVE INVESTMENT LIMITED,E24030005,14 March 2024,13 March 2026,"(' P.0.BOX 103191 KAMPALA UGANDA', 'Kampala, Uganda ')", +256-200-901132 , cojinvestment@gmail.com ,True,HOUSEMAID,./jobs?id=6617,Saudi Arabia,"07 Jan, 2025 - 07 Jan, 2027","Deadline : 02 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6617,HOUSEMAID,COJECTIVE INVESTMENT LIMITED,Saudi Arabia,"Jan 07, 2025 - Jan 07, 2027 ",SAR 900,Domestic Worker,We are hiring capable personnel to work as housemaids in Saudi Arabia for a contract period of 2 years,We are hiring capable personnel to work as housemaids in Saudi Arabia for a contract period of 2 years,"14 March, 2024",+256-200-901132,False
COJECTIVE INVESTMENT LIMITED,https://eemis.mglsd.go.ug/companies/COJECTIVEINVESTMENTLIMITED_735000,WAKALIGA MENGO POKINO ROAD,+256-200-901132,"14 Mar, 2024 - 13 Mar, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_350_1703845930.jpg,COJECTIVE INVESTMENT LIMITED,E24030005,14 March 2024,13 March 2026,"(' P.0.BOX 103191 KAMPALA UGANDA', 'Kampala, Uganda ')", +256-200-901132 , cojinvestment@gmail.com ,True,HOUSEMAID,./jobs?id=6617,Uganda,"Posted : 07 Jan, 2025","Deadline : 02 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6617,HOUSEMAID,COJECTIVE INVESTMENT LIMITED,Saudi Arabia,"Jan 07, 2025 - Jan 07, 2027 ",SAR 900,Domestic Worker,We are hiring capable personnel to work as housemaids in Saudi Arabia for a contract period of 2 years,We are hiring capable personnel to work as housemaids in Saudi Arabia for a contract period of 2 years,"14 March, 2024",+256-200-901132,False
COMPASS CATERING SERVICES WLL,https://eemis.mglsd.go.ug/companies/COMPASSCATERINGSERVICESWLL_10773600,compass catering qatar,+097-455-401814,"11 Jul, 2024 - 11 Jul, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1340_1720415169.jpg,COMPASS CATERING SERVICES WLL,QA24070006,11 July 2024,11 July 2026,"(' P.O Box ', 'Doha, Qatar ')", +097-455-401814 , RECRUITMENT@COMPASSQATAR.COM.QA ,True,,,,,,,,,,,,,,,,,,False
CORPORATE RECRUITMENT AGENCY LTD,https://eemis.mglsd.go.ug/companies/CORPORATERECRUITMENTAGENCYLTD_4314624,+256778474851,+256-705-095415,"24 Jan, 2025 - 23 Jan, 2027",https://eemis.mglsd.go.ug/assets/images/brands/comp_848_1729500373.jpg,CORPORATE RECRUITMENT AGENCY LTD,E25010015,24 January 2025,23 January 2027,"(' P.O Box 698', 'Kampala, Uganda ')", +256-705-095415 , corp.recruitagency@gmail.com ,True,,,,,,,,,,,,,,,,,,False
CREATIVE GROUP INTERNATIONAL LTD,https://eemis.mglsd.go.ug/companies/CREATIVEGROUPINTERNATIONALLTD_591576,"Plot 1712 Sentema Road, Kampala",+256-200-923265,"26 Apr, 2023 - 25 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_314_1678963928.jpg,CREATIVE GROUP INTERNATIONAL LTD,E23040018,26 April 2023,25 April 2025,"(' P.O BOX  477,  KAMPALA UGANDA', 'Kampala, Uganda ')", +256-200-923265 , kampalacreative@gmail.com ,True,Civil And Mep Labors,./jobs?id=6626,Uganda,"Posted : 13 Jan, 2025","Deadline : 08 Feb, 2025",AED 1500,https://eemis.mglsd.go.ug/jobs?id=6626,Civil And Mep Labors,CREATIVE GROUP INTERNATIONAL LTD,United Arab Emirates,"Jan 13, 2025 - Jan 13, 2027 ",AED 1500,Engineering/Mechanics/Construction,*Looking for: Civil Helper (Labor)*  ,*Looking for: Civil Helper (Labor)*  ,"26 April, 2023",+256-200-923265,False
CREATIVE GROUP INTERNATIONAL LTD,https://eemis.mglsd.go.ug/companies/CREATIVEGROUPINTERNATIONALLTD_591576,"Plot 1712 Sentema Road, Kampala",+256-200-923265,"26 Apr, 2023 - 25 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_314_1678963928.jpg,CREATIVE GROUP INTERNATIONAL LTD,E23040018,26 April 2023,25 April 2025,"(' P.O BOX  477,  KAMPALA UGANDA', 'Kampala, Uganda ')", +256-200-923265 , kampalacreative@gmail.com ,True,Civil And Mep Labors,./jobs?id=6626,United Arab Emirates,"13 Jan, 2025 - 13 Jan, 2027","Deadline : 08 Feb, 2025",AED 1500,https://eemis.mglsd.go.ug/jobs?id=6626,Civil And Mep Labors,CREATIVE GROUP INTERNATIONAL LTD,United Arab Emirates,"Jan 13, 2025 - Jan 13, 2027 ",AED 1500,Engineering/Mechanics/Construction,*Looking for: Civil Helper (Labor)*  ,*Looking for: Civil Helper (Labor)*  ,"26 April, 2023",+256-200-923265,False
CREATIVE GROUP INTERNATIONAL LTD,https://eemis.mglsd.go.ug/companies/CREATIVEGROUPINTERNATIONALLTD_591576,"Plot 1712 Sentema Road, Kampala",+256-200-923265,"26 Apr, 2023 - 25 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_314_1678963928.jpg,CREATIVE GROUP INTERNATIONAL LTD,E23040018,26 April 2023,25 April 2025,"(' P.O BOX  477,  KAMPALA UGANDA', 'Kampala, Uganda ')", +256-200-923265 , kampalacreative@gmail.com ,True,HOUSEMAID,./jobs?id=6652,Saudi Arabia,"29 Jan, 2025 - 29 Jan, 2027","Deadline : 21 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6652,HOUSEMAID,CREATIVE GROUP INTERNATIONAL LTD,Saudi Arabia,"Jan 29, 2025 - Jan 29, 2027 ",SAR 900,Domestic Worker,"Housemaids are specifically hired to provide assistance in handling household chores such as washing, cleaning, cooking, and even childcare at times.","Housemaids are specifically hired to provide assistance in handling household chores such as washing, cleaning, cooking, and even childcare at times.","11 February, 2025",+256-200-923265,False
CREATIVE GROUP INTERNATIONAL LTD,https://eemis.mglsd.go.ug/companies/CREATIVEGROUPINTERNATIONALLTD_591576,"Plot 1712 Sentema Road, Kampala",+256-200-923265,"26 Apr, 2023 - 25 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_314_1678963928.jpg,CREATIVE GROUP INTERNATIONAL LTD,E23040018,26 April 2023,25 April 2025,"(' P.O BOX  477,  KAMPALA UGANDA', 'Kampala, Uganda ')", +256-200-923265 , kampalacreative@gmail.com ,True,HOUSEMAID,./jobs?id=6652,Saudi Arabia,"29 Jan, 2025 - 29 Jan, 2027","Deadline : 21 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6652,HOUSEMAID,CREATIVE GROUP INTERNATIONAL LTD,Saudi Arabia,"Jan 29, 2025 - Jan 29, 2027 ",SAR 900,Domestic Worker,"Housemaids are specifically hired to provide assistance in handling household chores such as washing, cleaning, cooking, and even childcare at times.","Housemaids are specifically hired to provide assistance in handling household chores such as washing, cleaning, cooking, and even childcare at times.","26 April, 2023",+256-200-923265,False
CREATIVE GROUP INTERNATIONAL LTD,https://eemis.mglsd.go.ug/companies/CREATIVEGROUPINTERNATIONALLTD_591576,"Plot 1712 Sentema Road, Kampala",+256-200-923265,"26 Apr, 2023 - 25 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_314_1678963928.jpg,CREATIVE GROUP INTERNATIONAL LTD,E23040018,26 April 2023,25 April 2025,"(' P.O BOX  477,  KAMPALA UGANDA', 'Kampala, Uganda ')", +256-200-923265 , kampalacreative@gmail.com ,True,HOUSEMAIDS,./jobs?id=6709,Saudi Arabia,"05 Feb, 2025 - 05 Feb, 2027","Deadline : 06 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6709,HOUSEMAIDS,CREATIVE GROUP INTERNATIONAL LTD,Saudi Arabia,"Feb 05, 2025 - Feb 05, 2027 ",SAR 900,Domestic Worker,"Housemaids to help in houseworks like cleaning, washing and doing other houseworks like cooking and helping family members","Housemaids to help in houseworks like cleaning, washing and doing other houseworks like cooking and helping family members","11 February, 2025",+256-200-923265,False
CREATIVE GROUP INTERNATIONAL LTD,https://eemis.mglsd.go.ug/companies/CREATIVEGROUPINTERNATIONALLTD_591576,"Plot 1712 Sentema Road, Kampala",+256-200-923265,"26 Apr, 2023 - 25 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_314_1678963928.jpg,CREATIVE GROUP INTERNATIONAL LTD,E23040018,26 April 2023,25 April 2025,"(' P.O BOX  477,  KAMPALA UGANDA', 'Kampala, Uganda ')", +256-200-923265 , kampalacreative@gmail.com ,True,HOUSEMAIDS,./jobs?id=6709,Uganda,"Posted : 05 Feb, 2025","Deadline : 06 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6709,HOUSEMAIDS,CREATIVE GROUP INTERNATIONAL LTD,Saudi Arabia,"Feb 05, 2025 - Feb 05, 2027 ",SAR 900,Domestic Worker,"Housemaids to help in houseworks like cleaning, washing and doing other houseworks like cooking and helping family members","Housemaids to help in houseworks like cleaning, washing and doing other houseworks like cooking and helping family members","26 April, 2023",+256-200-923265,False
