company_name,company_link,company_location_companiespage,company_phone,company_calendar,logo_link,company_name_copg,Licence No :,Start Date :,Expiry Date :,Address :,Phone :,Email :,active_company
ENJAZ AL KHALEEJ RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/ENJAZALKHALEEJRECRUITMENTOFFICE_28750326,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-552-821562,"30 Nov, 2024 - 29 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2189_1708339301.jpeg,ENJAZ AL KHALEEJ RECRUITMENT OFFICE,SA24110035,30 November 2024,29 November 2026,"(' P.O Box ', 'Ash Sharqiyah (Eastern Pr, Saudi Arabia ')", +966-552-821562 , enjazalkhaleej.sa@gmail.com ,True
ENJAZ ASIA RECRUITMENT,https://eemis.mglsd.go.ug/companies/EnjazAsiaRecruitment_21523416,"Riyadh 12431, Saudi Arabia",+966-553-386277,"13 Aug, 2024 - 12 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1894_1665922315.jpeg,ENJAZ ASIA RECRUITMENT,SA24080016,13 August 2024,12 August 2026,"(' P.O Box ', 'Riyadh, Saudi Arabia ')", +966-553-386277 , enjazasia@gmail.com ,True
ENJAZ CHANNELS RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/ENJAZCHANNELSRECRUITMENTOFFICE_22026336,AL KHOBAR,+966-505-898982,"07 May, 2023 - 23 Jan, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1916_1669226624.jpg,ENJAZ CHANNELS RECRUITMENT OFFICE,SA1033,07 May 2023,23 January 2025,"(' P.O Box ', 'Ash Sharqiyah (Eastern Pr, Saudi Arabia ')", +966-505-898982 , Enjaz.channels@GMAIL.COM ,False
ENVIRON PLUS UGANDA LIMITED,https://eemis.mglsd.go.ug/companies/ENVIRONPLUSUGANDALIMITED_6242400,MUTUNDWE,+256-754-045974,"13 Sep, 2024 - 12 Sep, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1020_1658838653.jpg,ENVIRON PLUS UGANDA LIMITED,E24090017,13 September 2024,12 September 2026,"(' P.O.BOX 72632 KAMPALA UGANDA', 'Kampala, Uganda ')", +256-754-045974 , environplus256@gmail.com ,True
ESSENTIAL COMMUNICATIONS LIMITED,https://eemis.mglsd.go.ug/companies/ESSENTIALCOMMUNICATIONSLIMITED_294,NTINDA,+256-752-755846,"28 Feb, 2024 - 27 Feb, 2026",https://eemis.mglsd.go.ug/assets/images/brands/logo_7156414440354.jpg,ESSENTIAL COMMUNICATIONS LIMITED,E24020019,28 February 2024,27 February 2026,"(' P.O Box 101199', 'Kampala, Uganda ')", +256-752-755846 , arutwaza@gmail.com ,True
ETHAD ALBELAD RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/EthadAlbeladRecruitmentOffice_3936600,Hafar Albatin,+966-565-444456,"18 Sep, 2023 - 18 Sep, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_810_1687023240.jpg,ETHAD ALBELAD RECRUITMENT OFFICE,SA23090012,18 September 2023,18 September 2025,"(' P.O Box ', 'Ash Sharqiyah (Eastern Pr, Saudi Arabia ')", +966-565-444456 , estqdam1@gmail.com ,True
ETHAD ALBELAD RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/EthadAlbeladRecruitmentOffice_3936600,Hafar Albatin,+966-565-444456,"18 Sep, 2023 - 18 Sep, 2025",,,,,,,,,False
EUNWAN ALMAJD RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/EUNWANALMAJDRECRUITMENTOFFICE_17915904,RYIADH,+966-545-453490,"29 May, 2023 - 29 May, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1728_1669239180.jpg,EUNWAN ALMAJD RECRUITMENT OFFICE,SA1022,29 May 2023,29 May 2025,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-545-453490 , almmajd2030@gmail.com ,True
EWAN RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/EWANRECRUITMENTOFFICE_22349400,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-506-555908,"21 Aug, 2024 - 20 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1930_1723546478.jpg,EWAN RECRUITMENT OFFICE,SA24080027,21 August 2024,20 August 2026,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-506-555908 , ewanksa@hotmail.com ,True
EXERTION FORCE INTERNATIONAL COMPANY LIMITED,https://eemis.mglsd.go.ug/companies/ExertionForceinternationalCompanyLimited_669336,"Mulwanya-muli Road, Kikaaya Parish, Kikaaya Zone   Kawempe Zone",+256-757-598668,"02 Feb, 2024 - 01 Feb, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_334_1700658078.jpeg,EXERTION FORCE INTERNATIONAL COMPANY LIMITED,E24020005,02 February 2024,01 February 2026,"(' 73592 Clock Tower, Kampla', 'Kampala, Uganda ')", +256-757-598668 , okellosilver06@gmail.com ,True
EXPERIENCECHOICE RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/EXPERIENCECHOICERECRUITMENTOFFICE_22118400,https://maps.app.goo.gl/C8AB2E7fWHnhkjsZA,+966-509-707067,"24 Feb, 2025 - 23 Feb, 2027",https://eemis.mglsd.go.ug/assets/images/brands/comp_1920_1699787580.jpg,EXPERIENCECHOICE RECRUITMENT OFFICE,SA25020012,24 February 2025,23 February 2027,"(' P.O Box ', 'Riyadh, Saudi Arabia ')", +966-509-707067 , experiencechoice@gmail.com ,True
EXPLORER DUBAI LTD,https://eemis.mglsd.go.ug/companies/EXPLORERDUBAILTD_35574,"Plot 3782, Kyaliwajala, Namugongo",+256-704-022400,"04 Apr, 2023 - 03 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_77_1674034099.jpg,EXPLORER DUBAI LTD,E23040009,04 April 2023,03 April 2025,"(' P.O Box 35551, Kampala Uganda', 'Wakiso, Uganda ')", +256-704-022400 , explorerdubai26@gmail.com ,False
EXPLORER DUBAI LTD,https://eemis.mglsd.go.ug/companies/EXPLORERDUBAILTD_35574,"Plot 3782, Kyaliwajala, Namugongo",+256-704-022400,"25 Mar, 2025 - 24 Mar, 2027",https://eemis.mglsd.go.ug/assets/images/brands/comp_77_1674034099.jpg,EXPLORER DUBAI LTD,E25030015,25 March 2025,24 March 2027,"(' P.O Box 35551, Kampala Uganda', 'Wakiso, Uganda ')", +256-704-022400 , explorerdubai26@gmail.com ,True
EYAD ABDULLAH A ALJIFRI RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/EYADABDULLAHAALJIFRIRECRUITMENTOFFICE_19852566,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-530-359999,"03 Dec, 2023 - 03 Dec, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1819_1664971167.jpg,EYAD ABDULLAH A ALJIFRI RECRUITMENT OFFICE,SA23120002,03 December 2023,03 December 2025,"(' P.O Box ', 'Makkah, Saudi Arabia ')", +966-530-359999 , C.service@aljifri4rec.com ,True
EZVISA KAMPALA,https://eemis.mglsd.go.ug/companies/EZVISAKAMPALA_26934,"Plot 1-3 Fumu Close, Wampewo Avenue, Kololo",+256-752-603995,"12 Jan, 2024 - 11 Jan, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_67_1701770445.jpg,EZVISA KAMPALA,E24010010,12 January 2024,11 January 2026,"(' P.O Box 21466', 'Kampala, Uganda ')", +256-752-603995 , winn.banura@gmail.com ,True
FAHAD MUSHKAS ALMOTERY RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/FAHADMUSHKASALMOTERYRECRUITMENTOFFICE_7990296,https://goo.gl/maps/NfpiwR3ebWB8jJ9X6,+966-555-299884,"30 Apr, 2023 - 30 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1154_1654007778.jpg,FAHAD MUSHKAS ALMOTERY RECRUITMENT OFFICE,SA233,30 April 2023,30 April 2025,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-555-299884 , esteqdam@gmail.com ,True
FAISAL FAHAD ALHOZAIM RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/FaisalFahadAlhozaimRecruitmentOffice_32545446,"Dammam,  Saudi Arabia",+966-543-090666,"30 Nov, 2024 - 29 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2329_1728744741.jpeg,FAISAL FAHAD ALHOZAIM RECRUITMENT OFFICE,SA24110036,30 November 2024,29 November 2026,"(' P.O Box ', 'Eastern Province, Saudi Arabia ')", +966-543-090666 , fa.hozaimest@gmail.com ,True
FAISAL FAHAD ALHOZAIM RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/FaisalFahadAlhozaimRecruitmentOffice_32545446,"Dammam,  Saudi Arabia",+966-543-090666,"Nov 30, 2024 - Nov 29, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2329_1728744741.jpeg,FAISAL FAHAD ALHOZAIM RECRUITMENT OFFICE,SA24110036,30 November 2024,29 November 2026,"(' P.O Box ', 'Eastern Province, Saudi Arabia ')", +966-543-090666 , fa.hozaimest@gmail.com ,False
FAVOUR RECRUITMENT AGENCY LIMITED,https://eemis.mglsd.go.ug/companies/FAVOURRECRUITMENTAGENCYLIMITED_1494006,44B,+256-751-362069,"14 Oct, 2024 - 13 Oct, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_499_1659701973.png,FAVOUR RECRUITMENT AGENCY LIMITED,E24100002,14 October 2024,13 October 2026,"(' 110745 KAMPALA', 'Kampala, Uganda ')", +256-751-362069 , aka4shan@gmail.com ,True
FILRA LIMITED,https://eemis.mglsd.go.ug/companies/FILRALIMITED_1058400,16689 KAMPALA,+256-751-779985,"19 Jun, 2024 - 18 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_420_1647601251.jpg,FILRA LIMITED,E24060006,19 June 2024,18 June 2026,"(' P.O BOX 16689 - KAMPALA.', 'Kampala, Uganda ')", +256-751-779985 , www.filralimited@gmail.com ,True
FIRST FOOD SERVICES LLC,https://eemis.mglsd.go.ug/companies/FIRSTFOODSERVICESLLC_23904096,,+971-042-823344,"25 Jan, 2023 - 25 Jan, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1996_1673336870.png,FIRST FOOD SERVICES LLC,AE23010032,25 January 2023,25 January 2025,"(' P.O Box ', 'United Arab Emirates ')", +971-042-823344 , firstfoodservicesllc@gmail.com ,False
FIRST NATIONAL HUMAN RESOURCE COMPANY,https://eemis.mglsd.go.ug/companies/FIRSTNATIONALHUMANRESOURCECOMPANY_30267096,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-555-119354,"06 Jun, 2024 - 06 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2246_1715519121.png,FIRST NATIONAL HUMAN RESOURCE COMPANY,SA24060003,06 June 2024,06 June 2026,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-555-119354 , mutuasim@alwatnia.com.sa ,True
FIXIT MANPOWER SUPPLY L.L.C.,https://eemis.mglsd.go.ug/companies/FixitManpowerSupplyLLC_33332694,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+971-524-326554,"Dec 12, 2024 - Dec 12, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2357_1733736699.png,FIXIT MANPOWER SUPPLY L.L.C.,AE24120014,12 December 2024,12 December 2026,"(' P.O Box ', 'Dubayy, United Arab Emirates ')", +971-524-326554 , info@fixitmanpower.com ,True
FOUR A GLOBAL CAREER FOR MANAGING LABOURS,https://eemis.mglsd.go.ug/companies/FourAGlobalCareerformanaginglabours_24385536,"Office No 301, Building 04, Street 830,",+097-466-566787,"24 May, 2023 - 24 May, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_2016_1684503179.jpeg,FOUR A GLOBAL CAREER FOR MANAGING LABOURS,QA23050034,24 May 2023,24 May 2025,"(' P.O Box ', 'Doha, Qatar ')", +097-466-566787 , operations@4a-globalcareer.com ,True
FRAHA RECRUITMENT AGENCY LIMITED,https://eemis.mglsd.go.ug/companies/FRAHARECRUITMENTAGENCYLIMITED_14137350,LUKADE ROAD KYALIWAJALA,+256-704-022400,"14 Oct, 2024 - 13 Oct, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1535_1659616473.jpg,FRAHA RECRUITMENT AGENCY LIMITED,E24100004,14 October 2024,13 October 2026,"(' P.o.Box 108878, KAMPALA', 'Wakiso, Uganda ')", +256-704-022400 , fraharecruitmentagencyltd@gmail.com ,True
FREE ZONE INTERNATIONAL RECRUITMENT AGENCY LTD,https://eemis.mglsd.go.ug/companies/FREEZONEINTERNATIONALRECRUITMENTAGENCYLTD_12965400,105786,+256-755-960507,"18 Jul, 2024 - 17 Jul, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1470_1652433865.png,FREE ZONE INTERNATIONAL RECRUITMENT AGENCY LTD,E24070013,18 July 2024,17 July 2026,"(' 105786 - KAMPALA', 'Wakiso, Uganda ')", +256-755-960507 , freezoneinternational1@gmail.com ,True
FRESAM QUALITY JOB RECRUITERS LTD,https://eemis.mglsd.go.ug/companies/FRESAMQUALITYJOBRECRUITERSLTD_23593734,LUNGUJJA,+256-771-023037,"31 May, 2024 - 30 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1983_1708516097.jpeg,FRESAM QUALITY JOB RECRUITERS LTD,E24050035,31 May 2024,30 May 2026,"(' P.O.BOX 150066, KAMPALA', 'Kampala, Uganda ')", +256-771-023037 , fresamqualityjobrecruiters@gmail.com ,True
FRESH MIND INTERNATIONAL LTD,https://eemis.mglsd.go.ug/companies/FRESHMINDINTERNATIONALLTD_29400,"Mackay Road, Mengo, behind Sir Apollo Kaggwa Primary School",+256-783-183252,"22 May, 2024 - 21 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_70_1711092543.jpg,FRESH MIND INTERNATIONAL LTD,E24050019,22 May 2024,21 May 2026,"(' 107004, KAMPALA UGANDA', 'Kampala, Uganda ')", +256-783-183252 , freshmindsintl@gmail.com ,True
GAMBY CONSULTS LIMITED,https://eemis.mglsd.go.ug/companies/GAMBYCONSULTSLIMITED_8799126,NTINDA,+256782123123,"04 Nov, 2024 - 03 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1211_1653599876.jpeg,GAMBY CONSULTS LIMITED,E24110003,04 November 2024,03 November 2026,"(' P.O BOX 73689 KAMPALA', 'Kampala, Uganda ')", +256782123123 , gambyconsults@gmail.com ,True
GARDAWORLD FEDERAL SERVICES,https://eemis.mglsd.go.ug/companies/GardaWorldFederalServices_32629344,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+256-703-058070,"Nov 21, 2024 - Nov 21, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2332_1728571213.jpeg,GARDAWORLD FEDERAL SERVICES,IQ24110027,21 November 2024,21 November 2026,"(' P.O Box ', 'Iraq ')", +256-703-058070 , victor.armenta@garda-federal.com ,True
GATE RECRUIT GLOBAL SOLUTIONS LTD,https://eemis.mglsd.go.ug/companies/GATERECRUITGLOBALSOLUTIONSLTD_1388166,Agape Lane,+256-702-313062,"02 Oct, 2023 - 01 Oct, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_481_1689850859.jpeg,GATE RECRUIT GLOBAL SOLUTIONS LTD,E23100002,02 October 2023,01 October 2025,"(' 103158, Kampala, Uganda', 'Kampala, Uganda ')", +256-702-313062 , gateglobalsolutions@gmail.com ,True
GAYA BAIRNS LTD,https://eemis.mglsd.go.ug/companies/GAYABAIRNSLTD_1382400,NTINDA - KAMPALA,+256-782-123123,"29 Apr, 2024 - 28 Apr, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_480_1649193736.jpeg,GAYA BAIRNS LTD,E24040014,29 April 2024,28 April 2026,"(' P.O.BOX 73689 KAMPALA', 'Kampala, Uganda ')", +256-782-123123 , gayabairns@gmail.com ,True
GESFLY INTERNATIONAL LINKS LIMITED,https://eemis.mglsd.go.ug/companies/GESFLYINTERNATIONALLINKSLIMITED_15321624,107012 KLA,+256-772-401640,"23 Sep, 2024 - 22 Sep, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1598_1658242847.jpg,GESFLY INTERNATIONAL LINKS LIMITED,E24090025,23 September 2024,22 September 2026,"(' P.O.BOX 107012 Kampala-Uganda', 'Kampala, Uganda ')", +256-772-401640 , gesflyinternational@gmail.com ,True
GFOUR S QATAR,https://eemis.mglsd.go.ug/companies/GFOURSQATAR_28305504,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+097-444-066000,"13 Dec, 2023 - 13 Dec, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_2172_1702547068.png,GFOUR S QATAR,QA23120009,13 December 2023,13 December 2025,"(' P.O Box ', 'Qatar ')", +097-444-066000 , info@qa.g4s.com ,True
GHANIYU-MUGHNIYU LIMITED,https://eemis.mglsd.go.ug/companies/Ghaniyu-MughniyuLimited_1376646,Plot 570,+256-741-480000,"04 Nov, 2024 - 03 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_479_1653150830.jpg,GHANIYU-MUGHNIYU LIMITED,E24110004,04 November 2024,03 November 2026,"(' P.O Box 167855', 'Kampala, Uganda ')", +256-741-480000 , ghaniyumughniyu@gmail.com ,True
GHAROUB AL YAMAMA RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/GharoubAlYamamaRecruitmentOffice_34157976,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-500-727729,"Feb 19, 2025 - Feb 19, 2027",https://eemis.mglsd.go.ug/assets/images/brands/comp_2386_1738745143.jpg,GHAROUB AL YAMAMA RECRUITMENT OFFICE,SA25020009,19 February 2025,19 February 2027,"(' P.O Box ', 'Makkah, Saudi Arabia ')", +966-500-727729 , asa1384@hotmail.com ,True
GLEAD PLACEMENT AGENCY LTD,https://eemis.mglsd.go.ug/companies/GLEADPLACEMENTAGENCYLTD_15785304,Gleadplacementagency@gmail.com,+256-775-115755,"04 Apr, 2023 - 03 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1622_1670423730.jpg,GLEAD PLACEMENT AGENCY LTD,E23040012,04 April 2023,03 April 2025,"(' P.O Box ', 'Kampala, Uganda ')", +256-775-115755 , gleadplacementagency@gmail.com ,False
GOLD SILVER MANAGEMENT - SMC- (U) LIMITED,https://eemis.mglsd.go.ug/companies/GOLDSILVERMANAGEMENT-SMC-ULIMITED_10886454,"113533,KAMPALA",+256-777-303494,"26 Apr, 2023 - 25 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1347_1669645629.jpg,GOLD SILVER MANAGEMENT - SMC- (U) LIMITED,E23040019,26 April 2023,25 April 2025,"(' 113533, KAMPALA', 'Kampala, Uganda ')", +256-777-303494 , halima@goldsilver.co.ug ,True
GOLDEN ARM LIMITED,https://eemis.mglsd.go.ug/companies/GOLDENARMLIMITED_600,"KIGGUNDU ZONE,OFF GABBA ROAD, KANSANGA,BEHIND MAYBACH CAR BOND",+256-752-238439,"18 Nov, 2024 - 17 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_10_1660917828.gif,GOLDEN ARM LIMITED,E24110025,18 November 2024,17 November 2026,"(' 131720,  KAMPALA- UGANDA', 'Kampala, Uganda ')", +256-752-238439 , goldenarmltd@gmail.com ,True
GOLDEN ARMS RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/GoldenArmsRecruitmentOffice_31988886,https://g.co/kgs/snNjduJ,+966-559-901618,"03 Sep, 2024 - 02 Sep, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2309_1724787508.jpg,GOLDEN ARMS RECRUITMENT OFFICE,SA24090010,03 September 2024,02 September 2026,"(' P.O Box ', 'Al Madinah, Saudi Arabia ')", +966-559-901618 , Go.arms16@gmail.com ,True
GOLDEN RAFEDEEN,https://eemis.mglsd.go.ug/companies/goldenrafedeen_19181664,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-056-918082,"22 Aug, 2024 - 21 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1788_1664694189.jpeg,GOLDEN RAFEDEEN,SA24080028,22 August 2024,21 August 2026,"(' P.O Box ', 'Eastern Province, Saudi Arabia ')", +966-056-918082 , rafedeen2016@gmail.com ,True
GOLDEN TRACKS RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/goldentracksrecruitmentoffice_10046616,"Al Yasmin, Riyadh 12431, Saudi Arabia",+966-557-802200,"11 Sep, 2024 - 10 Sep, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1294_1724852152.png,GOLDEN TRACKS RECRUITMENT OFFICE,SA24090013,11 September 2024,10 September 2026,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-557-802200 , goldentracks29@gmail.com ,True
GOPRO UGANDA LIMITED,https://eemis.mglsd.go.ug/companies/GOPROUGANDALIMITED_1622400,32211 KAMPALA,+256-772-461569,"02 Sep, 2024 - 01 Sep, 2026",https://eemis.mglsd.go.ug/assets/images/brands/placeholder.jpg,GOPRO UGANDA LIMITED,E24090005,02 September 2024,01 September 2026,"(' P.O Box 32211', 'Kampala, Uganda ')", +256-772-461569 , gopro.u.ltd@gmail.com ,True
GOSFORD INTERNATIONAL LTD,https://eemis.mglsd.go.ug/companies/GOSFORDINTERNATIONALLTD_15302454,"P.O.BOX 108984, KAMPALA",+256-039-255820,"16 Aug, 2024 - 15 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1597_1656076723.png,GOSFORD INTERNATIONAL LTD,E24080018,16 August 2024,15 August 2026,"(' P.O Box 108984', 'Kampala, Uganda ')", +256-039-255820 , gosfordint@gmail.com ,True
GRAVITAS INTERNATIONAL HUMAN RESOURCES CONSULTANCY LLC,https://eemis.mglsd.go.ug/companies/GRAVITASINTERNATIONALHUMANRESOURCESCONSULTANCYLLC_25362816,MUROOR ABU DHABI,+971-254-444257,"08 Aug, 2023 - 08 Aug, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_2056_1690284851.jpeg,GRAVITAS INTERNATIONAL HUMAN RESOURCES CONSULTANCY LLC,AE23080001,08 August 2023,08 August 2025,"(' P.O Box ', 'Abu Zaby, United Arab Emirates ')", +971-254-444257 , info@gravitasintl.com ,True
GREAT ASCEND AGENCIES LTD,https://eemis.mglsd.go.ug/companies/GREATASCENDAGENCIESLTD_950424,"ZANA, ENTEBBE ROAD",+256781514128,"30 Nov, 2022 - 15 Mar, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_398_1661369928.jpeg,GREAT ASCEND AGENCIES LTD,E22110099,30 November 2022,15 March 2025,"(' P.O.BOX KAMPALA, ZANA , ENTEBBE ROAD', 'Kampala, Uganda ')", +256781514128 , greatascendltd@gmail.com ,False
GREAT LAKES HRM,https://eemis.mglsd.go.ug/companies/GreatLakesHRM_48600,2 GREAT LAKES LANE,+256-704-350215,"22 Mar, 2024 - 21 Mar, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_90_1636636101.png,GREAT LAKES HRM,E24030011,22 March 2024,21 March 2026,"(' P.O.Box 24403 Kampala', 'Kampala, Uganda ')", +256-704-350215 , kanagwas@gmail.com ,True
GREENER PASTURES OVERSEAS CONSULTANTS LIMITED,https://eemis.mglsd.go.ug/companies/GREENERPASTURESOVERSEASCONSULTANTSLIMITED_12696,"KANSANGA, Kampala, Uganda",+256-392-003444,"14 Mar, 2024 - 13 Mar, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_46_1566287786.jpg,GREENER PASTURES OVERSEAS CONSULTANTS LIMITED,E24030004,14 March 2024,13 March 2026,"(' 109 KAMPALA', 'Kampala, Uganda ')", +256-392-003444 , greenerpasturesoverseas@gmail.com ,True
GULF LINK INTERNATIONAL,https://eemis.mglsd.go.ug/companies/GULFLINKINTERNATIONAL_298374,"PLOT 1442, HERITAGE ROAD",+256-759-372297,"13 Sep, 2024 - 12 Sep, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_223_1723017697.jpg,GULF LINK INTERNATIONAL,E24090020,13 September 2024,12 September 2026,"(' P.O.BOX 100654', 'Kampala, Uganda ')", +256-759-372297 , info@gulflinkint.com ,True
HAFIITH ENTERPRISES LTD,https://eemis.mglsd.go.ug/companies/HAFIITHENTERPRISESLTD_14027046,107063,+256-704-110429,"21 Feb, 2023 - 20 Feb, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1529_1669999940.jpeg,HAFIITH ENTERPRISES LTD,E23020011,21 February 2023,20 February 2025,"(' P.O Box 111253', 'Wakiso, Uganda ')", +256-704-110429 , hafiithenterprises@gmail.com ,False
HAITHAM ABDULLAH ALOMAR RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/HAITHAMABDULLAHALOMARRECRUITMENTOFFICE_18291096,https://maps.app.goo.gl/T9DpNLG6cos3t6VPA,+966-558-255500,"14 Nov, 2023 - 14 Nov, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1746_1664399257.jpeg,HAITHAM ABDULLAH ALOMAR RECRUITMENT OFFICE,SA23110010,14 November 2023,14 November 2025,"(' P.O Box ', 'Riyadh, Saudi Arabia ')", +966-558-255500 , MOH.AWAD@HAITHAM-MANPOWER.COM ,True
HAM PROPERTY SERVICES AND MANAGEMENT LTD,https://eemis.mglsd.go.ug/companies/HAMPROPERTYSERVICESANDMANAGEMENTLTD_1176,"Plot 12, Coronation Road, Old Kampala",+256-414-252490,"26 Feb, 2023 - 25 Feb, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_14_1669450060.jpeg,HAM PROPERTY SERVICES AND MANAGEMENT LTD,E23020021,26 February 2023,25 February 2025,"(' P.O BOX 35199, KAMPALA', 'Kampala, Uganda ')", +256-414-252490 , ham.p.services@hotmail.com ,False
HAM PROPERTY SERVICES AND MANAGEMENT LTD,https://eemis.mglsd.go.ug/companies/HAMPROPERTYSERVICESANDMANAGEMENTLTD_1176,"Plot 12, Coronation Road, Old Kampala",+256-414-252490,"26 Feb, 2023 - 25 Mar, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_14_1669450060.jpeg,HAM PROPERTY SERVICES AND MANAGEMENT LTD,E23020021,26 February 2023,25 March 2025,"(' P.O BOX 35199, KAMPALA', 'Kampala, Uganda ')", +256-414-252490 , ham.p.services@hotmail.com ,False
HAMAD ALAQEEL RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/HamadAlaqeelRecruitmentoffice_31409664,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-537-500574,"06 Jan, 2025 - 05 Jan, 2027",https://eemis.mglsd.go.ug/assets/images/brands/comp_2288_1720550283.jpeg,HAMAD ALAQEEL RECRUITMENT OFFICE,SA25010004,06 January 2025,05 January 2027,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-537-500574 , alaqeel.manpower@gmail.com ,True
HARAM ELSHARQ RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/HARAMELSHARQRECRUITMENTOFFICE_12983046,https://g.page/haramelsharq?share,+966-507-333110,"22 Jun, 2023 - 22 May, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1471_1647773466.jpg,HARAM ELSHARQ RECRUITMENT OFFICE,SA1039,22 June 2023,22 May 2025,"(' P.O Box ', 'Al Qasim, Saudi Arabia ')", +966-507-333110 , haramelsharq@gmail.com ,True
